season,game,date,batting_team,bowling_team,skin,pair,batter,bowler,over,ball,delivery_raw,delivery_type,delivery_sub,runs
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Dian Botha,10,6,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Zander Jansen Van Rensburg,11,1,4,runs,,4
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Zander Jansen Van Rensburg,11,3,0,runs,,0
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Zander Jansen Van Rensburg,11,4,r,wicket,runout,-5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Zander Jansen Van Rensburg,11,5,nb2,extra,noball,4
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Rickard Swartz,12,1,w,wicket,caught,-5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Rickard Swartz,12,2,3,runs,,3
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Rickard Swartz,12,5,0,runs,,0
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Arun,Rickard Swartz,12,6,7,runs,,7
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Marnus Kotze,9,2,0,runs,,0
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Marnus Kotze,9,3,1,runs,,1
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Marnus Kotze,9,6,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Dian Botha,10,1,c,wicket,caught,-5
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Dian Botha,10,5,2,runs,,2
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Zander Jansen Van Rensburg,11,2,4,runs,,4
autumn2026,G10,2026-03-17,Durban Mallu's,Duck Hunters,3,Arun & Shaun,Shaun,Zander Jansen Van Rensburg,11,6,0,runs,,0
